3600,6978.27020664
3900,6580.20844367
4200,5884.00690899
4500,5968.27035131
4800,5991.55059043
5100,5969.10829806
5400,6151.42219818
5700,6963.26550681
6000,6303.39773821
6300,5322.71354134
6600,6159.55402109
6900,4378.60103829
7200,4062.99937201
7500,3885.62338225
7800,3875.90240368
8100,3402.27832887
8400,9054.04642377
8700,11239.1054609
9000,11111.3342562
9300,11111.5353342
9600,13594.0164265
9900,13604.7392561
10200,11937.7797101
10500,15005.056037
10800,14410.2956216
11100,16226.2342711
11400,16455.888793
11700,15615.035107
12000,13445.9810028
12300,13458.0640754
12600,24452.4919134
12900,23738.7360654
13200,24242.7257058
13500,24024.4146421
13800,23603.7027519
14100,34922.9711491
14400,33712.9500348
14700,31611.0031277
15000,32622.872528
15300,36258.4994574
15600,65284.7159184
15900,308589.367201
16200,335832.906089
16500,368077.147767
16800,379952.838975
17100,362083.931324
17400,346482.128439
17700,367618.912843
18000,344088.274909
18300,322431.042594
18600,294312.615355
18900,309564.05213
19200,318180.371316
19500,197878.667358
19800,187818.654191
20100,150273.140429
20400,112856.378601
20700,110502.060596
21000,106488.662044
21300,98557.5922786
21600,97542.0015447
21900,100415.658564
22200,192191.840393
22500,168880.147535
22800,166885.508738
23100,153181.690731
23400,149951.634725
23700,219986.392096
24000,232210.845662
24300,247885.621575
24600,254217.183959
24900,261344.853488
25200,345532.157824
25500,613261.746441
25800,1087882.04999
26100,1653873.94149
26400,1880001.67165
26700,1758688.97724
27000,2829649.43224
27300,3206604.23749
27600,3254448.90342
27900,3108260.62824
28200,2886178.23068
28500,2572295.41539
28800,3004540.31666
29100,3267203.01441
29400,3545568.39002
29700,3479798.55369
30000,3297991.00383
30300,3531967.31833
30600,2101895.63629
30900,1249737.26527
31200,1286495.53711
31500,1322512.19312
31800,336899.408299
32100,301253.214988
32400,309716.916892
32700,305718.866572
33000,314000.886361
33300,313565.901234
33600,60514.0475099
33900,76679.3599715
34200,73789.0276258
34500,74242.6156637
34800,72753.1722292
35100,73018.0118205
35400,69227.5322813
35700,69789.8982453
36000,67828.1579233
36300,50451.2166127
36600,50484.1385414
36900,53085.8886005
37200,53721.1396469
37500,33988.110579
37800,10690.4386603
38100,10810.2695108
38400,10921.4623563
38700,10832.9787048
39000,3590.34422668
39300,5886.99911803
39600,5581.92725186
39900,6126.45491668
40200,7157.25589802
40500,6969.77729013
40800,6393.56317692
41100,6109.76922774
41400,5986.12725782
41700,5980.17793108
42000,5955.87079464
42300,6345.90634518
42600,6757.43985473
42900,3488.17907457
43200,3583.78787127
43500,3457.08006356
43800,2322.08211177
44100,2302.74320885
44400,3559.45058248
44700,3610.41345954
45000,3675.73158389
45300,12142.2640762
45600,12821.5950476
45900,12864.504736
46200,12182.972571
46500,12336.2632576
46800,12222.5551688
47100,12220.1347137
47400,11926.3343618
47700,13578.7875836
48000,13145.4231772
48300,12904.0411565
48600,16433.3152242
48900,9997.53622582
49200,9437.22560314
49500,9186.42361583
49800,10667.4795763
50100,10590.1696776
50400,10066.9682411
50700,12158.1411584
51000,11281.6789024
51300,10634.0262795
51600,11194.9153056
51900,10690.1775325
52200,12543.3215115
52500,12428.7957277
52800,12506.3749248
53100,11900.6290599
53400,16600.2933709
53700,22278.6483491
54000,22807.264337
54300,21349.5576172
54600,22208.6404441
54900,20895.9348592
55200,19647.2787022
55500,20853.9541336
55800,19696.6534896
56100,21357.1460389
56400,20422.6521616
56700,19287.3098357
57000,15685.768464
57300,8880.24935949
57600,10655.7984045
57900,21914.7514884
58200,20677.5771632
58500,19099.7544307
58800,25755.2006406
59100,34134.7858237
59400,31594.735941
59700,25883.4871444
60000,148556.083734
60300,145227.280926
60600,140411.256836
60900,131570.927072
61200,143130.439262
61500,145771.965287
61800,139607.399535
62100,138088.995136
62400,139901.421524
62700,140605.230328
63000,141266.039545
63300,135456.337283
63600,48067.2820808
63900,48109.8613663
64200,48606.2533519
64500,57441.2883766
64800,41171.0647228
65100,44170.3476887
65400,43281.2373016
65700,38153.5022707
66000,38080.5269887
66300,34604.4082967
66600,26845.5987033
66900,26347.4683994
67200,29188.0235043
67500,27407.3560335
67800,29732.7538357
68100,25671.580978
68400,24570.5524286
68700,17799.319868
69000,19033.1036225
69300,18637.7486494
69600,21552.8969054
69900,28533.6089008
70200,27385.1973192
70500,31628.04838
70800,35312.328178
71100,38189.1920839
71400,32628.6544291
71700,32555.6484002
72000,29010.1276469
72300,17085.7358756
72600,10069.1951253
72900,6926.41686824
73200,7022.93644528
73500,6767.74609176
73800,5903.17484241
74100,6922.0568346
74400,6383.58862151
74700,6100.70218213
75000,6347.78789775
75300,7147.08109171
75600,6308.04134381
75900,6478.64305241
76200,8426.35801901
76500,8562.44884977
76800,8392.23464293
77100,9035.33191277
77400,9743.9868692
77700,9305.49596149
78000,9173.61636582
78300,10144.8094347
78600,10324.9451079
78900,7113.79648134
79200,7181.88595696
79500,6987.253543
79800,4020.95773077
80100,3646.5611467
80400,5012.23598965
80700,5711.40206941
81000,5632.74609903
81300,5639.18010288
81600,5951.86870852
81900,3496.66110901
82200,3496.67291212
82500,3670.4380094
82800,3532.05603967
83100,4835.16434067
83400,4822.77825095
83700,4840.65794592
84000,2539.6909167
84300,2277.60450674
84600,2294.83555474
84900,2202.90192643
85200,2188.9286468
85500,2201.21282724
85800,2586.59123688
86100,2294.01283024
86400,2574.98390521
