Red,0.25,0,0,2.31218731009,9.24874924035,-3.0050030386
Red,0.5,0,0,4.45648908245,8.57720708945,-2.68616860359
Red,0.75,0,0,6.44827351809,7.96713774257,-2.44027738751
Red,1.0,0,0,8.29972949725,7.40582391661,-2.24525530387
Red,1.25,0,0,10.0207567927,6.88410918186,-2.08685893898
Red,1.5,0,0,11.6195700917,6.39525319605,-1.95542394324
Red,1.75,0,0,13.1031264269,5.9342253408,-1.84411142099
Red,2.0,0,0,14.4774387745,5.49724939037,-1.74790380173
Red,2.25,0,0,15.7478134931,5.08149887439,-1.66300206391
Red,2.5,0,0,16.9190350633,4.68488628065,-1.58645037496
Red,2.75,0,0,17.995513131,4.30591227072,-1.51589603972
Red,3.0,0,0,18.9814015999,3.94355387581,-1.44943357965
Red,3.25,0,0,19.8806961111,3.59717804457,-1.38550332498
Red,3.5,0,0,20.6973139512,3.2664713606,-1.32282673585
Red,3.5,0,1,2.23835760783,8.9534304313,-4.18627827479
Red,3.75,0,0,21.4351588325,2.95137952528,-1.26036734132
Red,3.75,0,1,4.26703082875,8.1146928837,-3.35495019041
Red,4.0,0,0,22.0981718417,2.65205203664,-1.19730995453
Red,4.0,0,1,6.11743555519,7.40161890575,-2.85229591181
Red,4.0,0,2,0.160688693356,0.642754773426,-37.4289809063
Red,4.25,0,0,22.6903690484,2.36878882675,-1.13305283957
Red,4.25,0,1,7.81071976524,6.7731368402,-2.51392826221
Red,4.25,0,2,0.364790441213,0.816406991425,0.694608871997
Red,4.5,0,0,23.2158657308,2.10198672972,-1.06720838812
Red,4.5,0,1,9.3621997156,6.20591980144,-2.26886815502
Red,4.5,0,2,0.612909011386,0.992474280694,0.704269157075
Red,4.75,0,0,23.6788869142,1.8520847334,-0.999607985281
Red,4.75,0,1,10.7836215387,5.6856872926,-2.08093003538
Red,4.75,0,2,0.905158325253,1.16899725547,0.706091899096
Red,5.0,0,0,24.0837639462,1.61950812812,-0.930306421106
Red,5.0,0,1,12.0844444836,5.20329177942,-1.92958205272
Red,5.0,0,2,1.24140307397,1.34497899487,0.703926957627
Red,5.25,0,0,24.4349171779,1.40461292672,-0.859580805627
Red,5.25,0,1,13.2726244605,4.75271990776,-1.80228748661
Red,5.25,0,2,1.6213177964,1.51965888971,0.698719579354
Red,5.5,0,0,24.7368254756,1.20763319104,-0.787918942725
Red,5.5,0,1,14.355117047,4.32997034567,-1.69099824837
Red,5.5,0,2,2.04438730644,1.69227804017,0.690476601816
Red,5.75,0,0,24.9939842095,1.0286349356,-0.715993021726
Red,5.75,0,1,15.3382107275,3.93237472231,-1.59038249346
Red,5.75,0,2,2.50988155645,1.86197700002,0.6787958394
Red,6.0,0,0,25.2108544026,0.867480772231,-0.644616653493
Red,6.0,0,1,16.2277510173,3.55816115915,-1.49685425264
Red,6.0,0,2,3.0168152427,2.02773474502,0.663030980006
Red,6.25,0,0,25.3918066806,0.723809111944,-0.574686641146
Red,6.25,0,1,17.0292911187,3.20616040551,-1.40800301456
Red,6.25,0,2,3.56389556383,2.18832128452,0.642346157987
Red,6.5,0,0,25.541064287,0.597030425721,-0.507114744892
Red,6.5,0,1,17.7481915188,2.87560160028,-1.32223522091
Red,6.5,0,2,4.14945936582,2.34225520796,0.615735693781
Red,6.75,0,0,25.6626495268,0.486340959291,-0.442757865721
Red,6.75,0,1,18.3896834779,2.56596783656,-1.23853505486
Red,6.75,0,2,4.77140054399,2.4877647127,0.582038018951
Red,7.0,0,0,25.7603374988,0.390751887799,-0.382356285968
Red,7.0,0,1,18.9589068266,2.27689339495,-1.15629776644
Red,7.0,0,2,5.42708924007,2.62275478432,0.539960286492
Red,7.25,0,0,25.8376199558,0.309129828016,-0.326488239133
Red,7.25,0,1,19.4609294472,2.00809048234,-1.07521165045
Red,7.25,0,2,6.11328593533,2.74478678103,0.48812798685
Red,7.5,0,0,25.8976808165,0.24024344281,-0.275545540825
Red,7.5,0,1,19.9007535774,1.75929652062,-0.995175846902
Red,7.5,0,2,6.82605606285,2.85108051007,0.425174916149
Red,7.75,0,0,25.9433835166,0.182810800615,-0.229730568779
Red,7.75,0,1,20.2833123515,1.53023509663,-0.91624569593
Red,7.75,0,2,7.5606942925,2.93855291859,0.349889634063
Red,8.0,0,0,25.9772692777,0.13554304428,-0.189071025341
Red,8.0,0,1,20.6134587199,1.32058547342,-0.838598492843
Red,8.0,0,2,8.31167201135,3.00391087539,0.26143182723
Red,8.25,0,0,26.0015646218,0.0971813765705,-0.153446670836
Red,8.25,0,1,20.8959480748,1.12995741954,-0.762512215522
Red,8.25,0,2,9.07262608129,3.04381627978,0.159621617551
Red,8.5,0,0,26.0181961032,0.0665259255343,-0.122621804145
Red,8.5,0,1,21.1354155789,0.957870016484,-0.688349612237
Red,8.5,0,2,9.83641029874,3.0551368698,0.0452823600818
Red,8.75,0,0,26.028810194,0.04245636302,-0.0962782500572
Red,8.75,0,1,21.3363492778,0.803734795615,-0.616540883478
Red,8.75,0,2,10.5952308164,3.03528207067,-0.0794191965213
Red,9.0,0,0,26.034796455,0.023945043981,-0.074045276156
Red,9.0,0,1,21.5030604513,0.666844694142,-0.547560405891
Red,9.0,0,2,11.3408802947,2.9825979131,-0.210736630302
Red,9.25,0,0,26.0373124306,0.0100639026032,-0.0555245655109
Red,9.25,0,1,21.6396531112,0.546370639417,-0.481896218901
Red,9.25,0,2,12.0650706106,2.89676126386,-0.343346596942
Red,9.25,0,3,1.41180989409,5.64723957635,-17.4110416946
Red,9.5,0,0,26.0373124306,0.0,-0.0403097273898
Red,9.5,0,1,21.74999523,0.441368475043,-0.420008657494
Red,9.5,0,2,12.7598412849,2.77908269709,-0.470714267073
Red,9.5,0,3,2.69300961021,5.12479886449,-2.08976284743
Red,9.75,0,0,26.0373124306,0.0,-0.0280197263774
Red,9.75,0,1,21.8378651383,0.351479633355,-0.359555366752
Red,9.75,0,2,13.4180146762,2.63269356516,-0.585556527711
Red,9.75,0,3,3.86670014212,4.69476212765,-1.72014694737
Red,10.0,0,0,26.0373124306,0.0,-0.0280197263774
Red,10.0,0,1,21.9067026463,0.275350031854,-0.304518406006
Red,10.0,0,2,14.0335914192,2.462306972,-0.681546372679
Red,10.0,0,3,4.94693971506,4.32095829175,-1.49521534357
Red,10.25,0,0,26.0373124306,0.0,-0.0280197263774
Red,10.25,0,1,21.9596038003,0.211604616155,-0.254981662796
Red,10.25,0,2,14.6020400901,2.27379468344,-0.754049154222
Red,10.25,0,3,5.94284106719,3.98360540852,-1.34941153294
Red,10.5,0,0,26.0373124306,0.0,-0.0280197263774
Red,10.5,0,1,21.9993225352,0.158874939723,-0.210918705726
Red,10.5,0,2,15.1204385684,2.07359391344,-0.800803079988
Red,10.5,0,3,6.86064038093,3.67119725498,-1.24963261416
Red,10.75,0,0,26.0373124306,0.0,-0.0280197263774
Red,10.75,0,1,22.0282795399,0.115828018619,-0.172187684418
