Green,12.25,2,0,2.545625,10.1825,0.73
Green,12.5,2,0,5.136875,10.365,0.73
Green,12.75,2,0,7.77375,10.5475,0.73
Green,13.0,2,0,10.45625,10.73,0.73
Green,13.25,2,0,13.184375,10.9125,0.73
Green,13.5,2,0,15.958125,11.095,0.73
Red,13.75,2,0,15.958125,0.0,-50.3821840306
Red,14.0,2,0,16.0015177344,0.173570937507,0.69428375003
Red,14.25,2,0,16.0875771176,0.344237532713,0.682666380823
Red,14.5,2,0,16.2153652929,0.511152701457,0.667660674976
Red,14.75,2,0,16.3836813948,0.673264407453,0.648446823985
Red,15.0,2,0,16.5910006568,0.829277047931,0.624050561911
Red,15.25,2,0,16.8354036046,0.977611791441,0.593338974041
Red,15.5,2,0,17.1144962964,1.11637076721,0.555035903083
Green,15.75,2,0,17.4392139882,1.29887076721,0.73
Green,16.0,2,0,17.80955668,1.48137076721,0.73
Green,16.25,2,0,18.2255243718,1.66387076721,0.73
Green,16.5,2,0,18.6871170636,1.84637076721,0.73
Green,16.75,2,0,19.1943347554,2.02887076721,0.73
Green,17.0,2,0,19.7471774472,2.21137076721,0.73
Green,17.25,2,0,20.345645139,2.39387076721,0.73
Green,17.25,0,1,2.17240960623,8.68963842491,-5.24144630035
Green,17.5,2,0,20.9897378309,2.57637076721,0.73
Green,17.5,0,1,4.13264298746,7.84093352493,-3.39481959994
Green,17.75,2,0,21.6794555227,2.75887076721,0.73
Green,17.75,0,1,5.93786668641,7.22089479578,-2.48015491658
Green,18.0,2,0,22.4147982145,2.94137076721,0.73
Green,18.0,0,1,7.62341605142,6.74219746006,-1.91478934289
Green,18.25,2,0,23.1957659063,3.12387076721,0.73
Green,18.25,0,1,9.21380576692,6.36155886201,-1.52255439219
Green,18.5,2,0,24.0223585981,3.30637076721,0.73
Green,18.5,0,1,10.7273520439,6.05418510809,-1.22949501569
Red,18.75,2,0,24.0223585981,0.0,-113.712094992
Red,18.75,0,1,12.0003591014,5.0920282298,-3.84862751316
Red,19.0,2,0,24.0223585981,0.0,-2.32508769627
Red,19.0,0,1,13.1013232422,4.40385656338,-2.75268666569
Red,19.25,2,0,24.0223585981,0.0,-2.32508769627
Red,19.25,0,1,14.0656731217,3.85739951784,-2.18582818216
Red,19.5,2,0,24.0223585981,0.0,-2.32508769627
Red,19.5,0,1,14.9154288761,3.3990230175,-1.83350600135
Red,19.75,2,0,24.0223585981,0.0,-2.32508769627
Red,19.75,0,1,15.6657891951,3.00144127608,-1.5903269657
Red,20.0,2,0,24.0223585981,0.0,-2.32508769627
Red,20.0,0,1,16.3280622248,2.64909211895,-1.4093966285
Red,20.25,2,0,24.0223585981,0.0,-2.32508769627
Red,20.25,0,1,16.9111914235,2.33251679459,-1.26630129746
Red,20.5,2,0,24.0223585981,0.0,-2.32508769627
Red,20.5,0,1,17.422631858,2.04576173824,-1.14702022538
Red,20.75,2,0,24.0223585981,0.0,-2.32508769627
Red,20.75,0,1,17.8688842341,1.78500950408,-1.04300893664
Red,21.0,2,0,24.0223585981,0.0,-2.32508769627
Red,21.0,0,1,18.255828952,1.54777887184,-0.948922528978
Red,21.25,2,0,24.0223585981,0.0,-2.32508769627
Red,21.25,0,1,18.5889331676,1.33241686224,-0.86144803839
Red,21.5,2,0,24.0223585981,0.0,-2.32508769627
Red,21.5,0,1,18.8733721365,1.13775587548,-0.77864394705
Red,21.75,2,0,24.0223585981,0.0,-2.32508769627
Red,21.75,0,1,19.1140908647,0.962874912995,-0.699523849935
Red,22.0,2,0,24.0223585981,0.0,-2.32508769627
Red,22.0,0,1,19.3158244467,0.806934328058,-0.623762339747
Red,22.25,2,0,24.0223585981,0.0,-2.32508769627
Red,22.25,0,1,19.4830913534,0.669067626849,-0.551466804837
Red,22.5,2,0,24.0223585981,0.0,-2.32508769627
Red,22.5,0,1,19.6201712701,0.54831966672,-0.482991840517
Red,22.75,2,0,24.0223585981,0.0,-2.32508769627
Red,22.75,0,1,19.7310768438,0.443622294857,-0.418789487451
Red,23.0,2,0,24.0223585981,0.0,-2.32508769627
Red,23.0,0,1,19.8195264622,0.35379847367,-0.359295284747
Red,23.25,2,0,24.0223585981,0.0,-2.32508769627
Red,23.25,0,1,19.8889229038,0.277585766318,-0.30485082941
Red,23.5,2,0,24.0223585981,0.0,-2.32508769627
Red,23.5,0,1,19.942340533,0.213670516655,-0.255660998652
Red,23.5,0,2,1.99488180215,7.9795272086,-8.0818911656
Red,23.75,2,0,24.0223585981,0.0,-2.32508769627
Red,23.75,0,1,19.9825218719,0.160725355672,-0.211780643932
Red,23.75,0,2,3.70488134414,6.83999816796,-4.55811616255
Red,24.0,2,0,24.0223585981,0.0,-2.32508769627
Red,24.0,0,1,20.0118830141,0.117444568797,-0.1731231475
Red,24.0,0,2,5.20627668332,6.00558135671,-3.337667245
Red,24.25,2,0,24.0223585981,0.0,-2.32508769627
Red,24.25,0,1,20.0325264986,0.0825739380224,-0.139482523098
Red,24.25,0,2,6.54018949252,5.33565123679,-2.6797204797
Red,24.5,2,0,24.0223585981,0.0,-2.32508769627
Red,24.5,0,1,20.0462598812,0.0549335305609,-0.110561629846
Red,24.5,0,2,7.73265990276,4.76988164097,-2.26307838327
Red,24.75,2,0,24.0223585981,0.0,-2.32508769627
Red,24.75,0,1,20.0546182063,0.0334333000992,-0.0860009218468
Red,24.75,0,2,8.80178838291,4.27651392061,-1.97347088143
Red,25.0,2,0,24.0223585981,0.0,-2.32508769627
Red,25.0,0,1,20.0588887652,0.0170822357076,-0.0654042575663
Red,25.0,0,2,9.76100448329,3.83686440153,-1.75859807634
Red,25.25,2,0,24.0223585981,0.0,-2.32508769627
Red,25.25,0,1,20.0601368166,0.00499220560075,-0.0483601204273
Red,25.25,0,2,10.6208006861,3.43918481112,-1.59071836162
Red,25.5,2,0,24.0223585981,0.0,-2.32508769627
Red,25.5,0,1,20.0601368166,0.0,-0.0344579120318
Red,25.5,0,2,11.3899010793,3.07640157307,-1.45113295221
Red,25.75,2,0,24.0223585981,0.0,-2.32508769627
Red,25.75,0,1,20.0601368166,0.0,-0.0283796432103
Red,25.75,0,2,12.0758031051,2.7436081032,-1.3311738795
Red,26.0,2,0,24.0223585981,0.0,-2.32508769627
Red,26.0,0,1,20.0601368166,0.0,-0.0283796432103
Red,26.0,0,2,12.6850095657,2.43682584205,-1.2271290446
Red,26.25,2,0,24.0223585981,0.0,-2.32508769627
Red,26.25,0,1,20.0601368166,0.0,-0.0283796432103
Red,26.25,0,2,13.2233716659,2.15344840096,-1.13350976434
Red,26.5,2,0,24.0223585981,0.0,-2.32508769627
Red,26.5,0,1,20.0601368166,0.0,-0.0283796432103
Red,26.5,0,2,13.6963201523,1.89179394576,-1.04661782081
Red,26.75,2,0,24.0223585981,0.0,-2.32508769627
Red,26.75,0,1,20.0601368166,0.0,-0.0283796432103
Red,26.75,0,2,14.1090181451,1.65079197102,-0.964007898951
Red,27.0,2,0,24.0223585981,0.0,-2.32508769627
Red,27.0,0,1,20.0601368166,0.0,-0.0283796432103
Red,27.0,0,2,14.4664559287,1.42975113428,-0.884163346952
Red,27.25,2,0,24.0223585981,0.0,-2.32508769627
Red,27.25,0,1,20.0601368166,0.0,-0.0283796432103
Red,27.25,0,2,14.7735011581,1.22818091758,-0.806280866796
Red,27.5,2,0,24.0223585981,0.0,-2.32508769627
Red,27.5,0,1,20.0601368166,0.0,-0.0283796432103
Red,27.5,0,2,15.034914621,1.04565385161,-0.73010826388
Red,27.75,2,0,24.0223585981,0.0,-2.32508769627
Red,27.75,0,1,20.0601368166,0.0,-0.0283796432103
Red,27.75,0,2,15.2553402332,0.881702449085,-0.655805610114
Red,27.75,2,3,1.01153346032,4.04613384127,-23.8154646349
Red,28.0,2,0,24.0223585981,0.0,-2.32508769627
Red,28.0,0,1,20.0601368166,0.0,-0.0283796432103
Red,28.0,0,2,15.439277329,0.735748383246,-0.583816263358
Red,28.0,2,3,1.95993849504,3.7936201389,-1.01005480949
Red,28.25,2,0,24.0223585981,0.0,-2.32508769627
Red,28.25,0,1,20.0601368166,0.0,-0.0283796432103
Red,28.25,0,2,15.5910428698,0.607062163015,-0.514744880925
Red,28.25,2,3,2.84143322041,3.52597890149,-1.07056494962
Red,28.5,2,0,24.0223585981,0.0,-2.32508769627
Red,28.5,0,1,20.0601368166,0.0,-0.0283796432103
Red,28.5,0,2,15.7147305158,0.494750584186,-0.449246315317
Red,28.5,2,3,3.65374878667,3.24926226504,-1.1068665458
Red,28.75,2,0,24.0223585981,0.0,-2.32508769627
Red,28.75,0,1,20.0601368166,0.0,-0.0283796432103
Red,28.75,0,2,15.8141723938,0.397767511695,-0.387932289962
Red,28.75,2,3,4.39605221654,2.96921371946,-1.1201941823
Red,29.0,2,0,24.0223585981,0.0,-2.32508769627
Red,29.0,0,1,20.0601368166,0.0,-0.0283796432103
Red,29.0,0,2,15.8929078815,0.314941950907,-0.331302243152
Red,29.0,2,3,5.06879673106,2.69097805809,-1.11294264548
Red,29.25,2,0,24.0223585981,0.0,-2.32508769627
Red,29.25,0,1,20.0601368166,0.0,-0.0283796432103
Red,29.25,0,2,15.9541620197,0.245016553013,-0.279701591577
Red,29.25,2,3,5.67353086207,2.41893652405,-1.0881661362
Green,29.5,2,0,24.0679835981,0.1825,0.73
Green,29.5,0,1,20.0604927301,0.0014236538249,0.00569461529961
Green,29.5,0,2,16.0008627104,0.186802762491,-0.232855162088
Green,29.5,2,3,6.21269913087,2.15667307518,-1.04905379545
Green,29.75,2,0,24.1592335981,0.365,0.73
Green,29.75,0,1,20.0649560439,0.0178532555463,0.0657184068855
Green,29.75,0,2,16.0358874673,0.140099027916,-0.186814938299
Green,29.75,2,3,6.68948896521,1.90715933734,-0.99805495136
Green,30.0,2,0,24.2961085981,0.5475,0.73
Green,30.0,0,1,20.0774877067,0.0501266511542,0.129093582432
Green,30.0,0,2,16.0621096198,0.104888609632,-0.140841673134
Green,30.0,2,3,7.10769437815,1.67282165177,-0.937350742294
Green,30.25,2,0,24.4786085981,0.73,0.73
Green,30.25,0,1,20.1019064664,0.0976750387741,0.19019355048
Green,30.25,0,2,16.0824085766,0.081195827498,-0.0947711285372
Green,30.25,2,3,7.47159288587,1.45559403089,-0.868910483498
Green,30.5,2,0,24.7067335981,0.9125,0.73
Green,30.5,0,1,20.1417218597,0.15926157298,0.246346136822
Green,30.5,0,2,16.0996570204,0.0689937750535,-0.0488082097781
Green,30.5,2,3,7.78583208024,1.25695677747,-0.794549013703
Green,30.75,2,0,24.9804835981,1.095,0.73
Green,30.75,0,1,20.2000744064,0.23341018703,0.296594456201
Green,30.75,0,2,16.1166951413,0.0681524834823,-0.003365166285
Green,30.75,2,3,8.0553230812,1.07796400383,-0.715971094561
Green,31.0,2,0,25.2998585981,1.2775,0.73
Green,31.0,0,1,20.2797329153,0.31863403538,0.3408953934
Green,31.0,0,2,16.1363000137,0.0784194898202,0.0410680253516
Green,31.0,2,3,8.2851394076,0.919265305614,-0.634794792858
Green,31.25,2,0,25.6648585981,1.46,0.73
Green,31.25,0,1,20.3831194021,0.413545947458,0.379647648313
Green,31.25,0,2,16.1611560605,0.0994241871228,0.0840187892107
Green,31.25,2,3,8.4804212402,0.781127330402,-0.552551900848
Green,31.5,2,0,26.0754835981,1.6425,0.73
Green,31.5,0,1,20.5123452072,0.516903220457,0.413429091995
Green,31.5,0,2,16.1938303161,0.130697022369,0.125091340983
Green,31.5,2,3,8.64628632241,0.663460328839,-0.470668006253
Green,31.75,2,0,26.5317335981,1.825,0.73
Green,31.75,0,1,20.6692496379,0.627617722675,0.44285800887
Green,31.75,0,2,16.2367542302,0.171695656412,0.163994536172
Green,31.75,2,3,8.78774963938,0.56585326789,-0.390428243794
Green,32.0,2,0,27.0336085981,2.0075,0.73
Green,32.0,0,1,20.8554368661,0.744748912751,0.468524760307
Green,32.0,0,2,16.2922122809,0.221832202853,0.200546185768
Green,32.0,2,3,8.90965436035,0.487618883877,-0.312937536053
Green,32.0,1,4,0.0,0.0,-42.8422469293
Green,32.25,2,0,27.5811085981,2.19,0.73
Green,32.25,0,1,21.0723092291,0.867489452013,0.490962157046
Green,32.25,0,2,16.3623367476,0.280497866708,0.234662655418
Green,32.25,2,3,9.01661623209,0.427847486965,-0.239085587648
Green,32.25,1,4,0.0427852462527,0.171140985011,0.684563940043
Green,32.5,2,0,28.1742335981,2.3725,0.73
Green,32.5,0,1,21.321096361,0.995148527437,0.510636301697
Green,32.5,0,2,16.4491075411,0.347083173997,0.266341229158
Green,32.5,2,3,9.11298273869,0.385466026392,-0.169525842293
Green,32.5,1,4,0.127626213101,0.339363867395,0.672891529538
Green,32.75,2,0,28.8129835981,2.555,0.73
Green,32.75,0,1,21.6028802218,1.12713544323,0.527947663167
Green,32.75,0,2,16.5543558681,0.420993307911,0.295640535656
Green,32.75,2,3,9.202807133,0.359297577246,-0.104673796582
Green,32.75,1,4,0.253578420828,0.503808830905,0.657779854039
Green,33.0,2,0,29.4973585981,2.7375,0.73
Green,33.0,0,1,21.9186163812,1.26294463777,0.543236778171
Green,33.0,0,2,16.6797705836,0.501658862179,0.322662217069
Green,33.0,2,3,9.28983622699,0.348116375946,-0.0447248052006
Green,33.0,1,4,0.419451004484,0.663490334625,0.638726014878
Green,33.25,0,1,22.2799775407,1.44544463777,0.73
